_id,Name,Address1,Address2,State,City,Website,YearOfCreation,Country,Tags
5c9aa4f5-7791-42dd-938e-df616e54ceb8,Environmental California,1314 H St,,California,Sacramento,https://environmentcaliforniacenter.org,,United States,
5ca65f0f-9ae5-485c-a439-5c7fcc8660c0,Emerald Printing Inks Inc,7518 Reindeer Trail,,Texas,San Antonio,N/A,1992.0,United States,Printing
5ca7ff18-a2f8-40ad-a000-23f45e68559f,STRICTLY SAAB Incorporated,2985 RANCH RD,,,MELBOURNE,https://strictlyforeigninc.com,,United States,
5ca942b0-dd69-4cbe-87a0-a4c4fa1b960a,Tecoup Com LLC,5560 Franklin Pike Circle,,Tennessee,Brentwood,N/A,2010.0,United States,
5ca9e950-7fd1-433c-9086-c0afe53b105e,Island Waters LLC,3439 East Kesler Lane,,Arizona,Gilbert,N/A,2011.0,United States,Construction
5cbcdf10-6c48-48ee-ab02-d2aec372ba3e,"California Fisheries Fund,Incorporated",123 Mission St Fl 28,,,San Francisco,N/A,,United States,
5cc34807-0db2-4ee1-aad7-b1aaf52de225,Collins Manufacturing Incorporated,239 Western Avenue,,Massachusetts,Essex,https://collinsmfgco.com/,1978.0,United States,Defense & Space
5cc3c6b3-8f17-4de7-ae34-fe2a66c338cf,Christian Reformed Church,520 Wyoming Ave,,South Dakota,Platte,https://plattecrc.org,2011.0,United States,Religious Institutions
5ccd03ce-5c7a-4e51-b323-8c46305d9ef3,Harrison Metals,11640 Corporate Lake Blvd,,Florida,San Antonio,http://harrisonmetals.com,,United States,"Metals, Machinery & Engineering, Machinery and equipment for metalworking United States"
5ccd7aed-da5c-4689-bcbb-8b67fb8a6453,Dickinson City Police Department,66 West Museum Drive # 2,,North Dakota,Dickinson,https://dickinsonpd.com,,United States,
5cdb9de7-2ef0-4f12-8773-f0a7d48a90e5,Ernst Eye Health Associates,277 W Veterans Memorial Pkwy,,Missouri,Warrenton,N/A,,United States,
5cdc439f-3318-463d-8cbb-4aaf714ea6ec,"Merlin-Alltec Mold Making,Incorporated",15543 Minnesota Avenue,,,Paramount,N/A,,United States,
5ceb85e4-6cc8-48e0-9938-753b6ed443c9,The Princeton Review,110 East 42nd Street 7Th Floor,,,New York,N/A,1981.0,United States,"Education Management, test preparation, admissions advising, tutoring, classroom teaching, online test prep, score improvement, admissions tests, academic skills, professional development, instruction, career resources, education management, academic tutoring, e-learning, homework help"
5cf67bc4-158d-4da5-874c-92898b7a3e41,Dualstar Entertainment Group LLC,3760 robertson blvd,,California,CULVER CITY,N/A,1992.0,United States,
5cfdc559-cc2f-40e9-b437-d4f4454a6121,Bartending School,2725 Cantrell Road # 205,,Arkansas,Little Rock,N/A,1989.0,United States,Internet
5d013657-05a6-4dec-9aeb-f50b0a03418a,Claying Around Limited Liability Company,1378 Hendersonville Road # D,,North Carolina,Asheville,N/A,,United States,
5d08c58c-d22f-439d-98f7-23f156d98706,National Aids Foundation Inc,1501 Imperial Avenue,,California,San Diego,https://nationalaidsfoundation.org,,United States,"and Fraternal Associations, Non-profit, Civic, Other Services (except Public Administration), Associations/Non-Profits, Clubs, Social"
5d0a73c6-04f9-4dd7-aa27-58923ab313f0,"Debut Broadcasting Corp., Inc.",1025 16th Avenue South,,Tennessee,Nashville,N/A,1999.0,United States,Information Technology and Services
5d145944-9e24-482f-9fa8-87dd0e18bbd9,Lansing Public Schools Educational Advancement Foundation,2901 Wabash Road,,Michigan,Lansing,N/A,,United States,"Membership Organizations, Other Services (except Public Administration), Non-profit, Organizations, Associations/Non-Profits, NEC"
5d1dfed5-e935-44ef-a684-1ecce290fbdf,Outinord Universal Incorporated,301 West 41st St # 401,,Florida,Miami Beach,N/A,,United States,E-Learning
5d1f722e-6775-438e-a80d-59b1b7142861,Mass Bay Limousine Inc,76 Haven St,,Massachusetts,Milford,N/A,1984.0,United States,"Transportation, Trucking, Railroad"
5d23719f-70f9-4b54-8f51-ed19995baf9f,KOLPIN MANUFACTURING Incorporated,205 N DEPOT ST,,,FOX LAKE,https://kolpinpowersports.com/,,United States,
5d24f13a-9e17-4e19-bb6a-99da5fe182cd,Great Lakes Concrete Products Limited Liability Company,4555 134th Avenue,,Michigan,Hamilton,N/A,2013.0,United States,Construction
5d2b16e2-ed34-4f78-8cf8-e82857650698,Miller Lights Inc,14019 Schmidt Road,,Texas,Cypress,N/A,2006.0,United States,
5d3676f8-a01d-4cec-85dc-671fbe677b4e,Insignia,600 W Freedom Ave,,California,Orange,https://insignia-promo.com,1987.0,United States,"IT, Internet, R&D, Information technology (IT) and Internet United States"
5d398a25-78a3-4689-9858-09c9fb810c8a,"International Currency,Limited Liability Company",8725 Eastex Fwy,,,Beaumont,http://currencyandcoin.com,1993.0,United States,
5d3c64b4-9bf0-4158-8e83-a24aae6a6d2e,Downton Consulting Limited Liability Company,529 Wren Walk,,Georgia,Stone Mountain,https://downtonconsulting.net,2006.0,United States,"Information Technology and Services, ITSM, ITIL, ServiceNow, BMC Remedy, Best Practice implementation strategy, Requirement Gathering workshops, Staff Augmentation"
5d40d898-c3d2-4a09-9d0f-0bdc56b03084,Lamberth Cifelli Stokes-Stout,3343 Peachtree Road Ne # 550,,Georgia,Atlanta,N/A,1972.0,United States,"Law Practice, Bankruptcy Law, Business Litigation, Workouts, Restructuring"
5d5d2714-9384-4d0c-8dad-6e5ef00a0828,K-M Motor Sales Incorporated,1300 Curran Highway,,Massachusetts,North Adams,https://kmmotors.com,,United States,
5d5e0d7b-585b-4b49-9c59-843e3c077e35,Consumer Source Incorporated,4635 West Mcdowell Road # 110,,Arizona,Phoenix,http://www.rentpath.com,1975.0,United States,"Internet, Rental Properties, Apartment Search, Apartment Rentals, Apartment Websites, Multifamily Marketing, Multifamily Analytics, Digital Marketing, Digital Advertising, Advertising, Digital Solutions, Engineering, UI, UX, B2B, B2C, Product Management, Digital Sales, Outside Sales"
5d60c095-ddc4-4353-b14f-ecd833b3b8a5,Makauila Incorporated,1839 Keeaumoku St,,Hawaii,Honolulu,https://makauila.org,2010.0,United States,Broadcast Media
5d6a4217-83a2-4aed-a867-c0f4549ec0fe,Nanak's Landscaping Incorporated,10719 100th St South,,Florida,Boynton Beach,https://nanakslandscaping.com/,,United States,
5d797126-ecff-4b5a-9425-e92ade1c508a,Kruse & O'Hanlon LLC,"2016 S. Big Bend Blvd,",,Missouri,Saint Louis,http://www.stlouisattorney.com/,1992.0,United States,"Law Practice, Civil Litigation, Auto Accidents, ""Workers\u200b Compensation"", Estate Planning, Personal Injury Litigation, Medical Malpractice, Real Estate, Probate Litigation"
5d8d82d2-410a-42b1-8af7-e97d3622efa6,"D & D Equipment Co ,Incorporated",820 W Main St,,Wisconsin,Chilton,https://ddequipment.com,1978.0,United States,Retail & Traders
5d8eae3d-7b7a-4931-88a3-18c8467b0d5c,West & Sons Towing,17426 108th Avenue Se,,Washington,Renton,N/A,2007.0,United States,
5d9b580a-3f75-4053-9f14-c0bd58e63a90,Brazo Sign Company,7220 Chippewa Blvd.,,Texas,Houston,https://www.brazosigns.com/,2005.0,United States,"Design, Sign Manufacturing, Sign Installs, Lightbox Signs, Pylon Signs, Monument Signs, Custom Signs, Channel Letters, Sign Service, LED Signs, Routed Signs"
5d9c156f-dc49-4fe4-9b4c-5a619a521ace,WES BANCO BANK,415 Market St,,West Virginia,Parkersburg,https://wesbanco.com/,1870.0,United States,Banking
5d9ddc60-12dd-4f50-9fc1-2c3b9034f2a4,Eastern Storefronts & Metals,1739 Julia Goldbach Avenue,,New York,Ronkonkoma,N/A,,United States,"Glass, Ceramics & Concrete"
5d9e9765-8866-4747-9b07-db0025cd5a9f,Pleasant Zion Baptist Church,590 Enterprise Road,,North Carolina,Littleton,https://pzbc.org,,United States,
5da5dbe4-0541-40c4-a499-9a8de68d2234,I & P Fashion Inc,1028 Wall St,,California,Los Angeles,N/A,,United States,
5da983a3-c827-483c-a186-b331cfa0bb60,Atlantic Audiology,500 Salem St,,Massachusetts,Wilmington,https://atlanticaudiology.com,1997.0,United States,
5daa9142-2d05-4315-820e-cdc503f268b0,Smith Larry G DDS,605 Barnes Avenue,,Oklahoma,Alva,https://alvadentist.com,2011.0,United States,
5dad45ab-6e79-49e8-85b1-bca9ff838d11,LC Media Group,213 east 138th st,,New York,Bronx,https://lcmediagroup.com,,United States,
5dae3294-b583-46f9-8c8c-b42b98f49664,Reimers Systems Incorporated,8210-D Cinder Bed Road,,Virginia,Lorton,https://reimerssystems.com,,United States,Alternative Medicine
5dc0f1c3-c88b-4392-ad72-a8651f8445eb,Eastern States Paving Incorporated,3300 Hill Road,,Pennsylvania,Slatington,https://easternstatespaving.com,1999.0,United States,Construction
5dc46585-d069-4ecc-92ed-9c9632ab474c,"Control Center Computing,Incorporated",333 South State Street Suite V421,,,Lake Oswego,https://controlcenter.com,,United States,
5dd174aa-6a0a-4ad7-98a3-4fbf7dd52532,Seniorview Technologies LLC,6505 West Park Boulevard,,Texas,Plano,https://seniorviewsolutions.com,2006.0,United States,
5dd7a052-9624-4176-a256-bbcb2e78be9c,Pup Tent Pet Grooming,1306 4th St Ne,,Minnesota,Minneapolis,N/A,1995.0,United States,
5ddf2f7c-8590-4fc0-94aa-5c453dc07032,Sightline Health,21300 Erwin St,,California,Woodland Hills,https://goldenstatecancercenters.com,2011.0,United States,
5def4800-3052-4c50-9120-ff9e8a9e2fe5,Pass Laboratories Inc,24449 Foresthill Road,,California,Foresthill,https://passlabs.com,1991.0,United States,Consumer Electronics
5e01a2fd-4dcc-48cc-ae79-5ab1de0e7f2b,DANVILLE COMMUNITY SCHOOL DISTRICT,419 S MAIN ST,,,DANVILLE,N/A,,United States,
5e02ae26-d3d5-46d2-9359-65a186a4f511,"Pescado Enterprises,Incorporated",430 Shantel Street,,,Mount Vernon,N/A,,United States,
5e02cc1a-5b3d-4beb-af99-0dc7793e372b,Black Belt Billing Inc,437 South Cataract Avenue # 5,,California,San Dimas,https://blackbeltbilling.com,1996.0,United States,
5e093cc7-e22f-456d-ae4f-72b4e62fde27,Equifax Incorporated,420 Rouser Road Floor 5,,Pennsylvania,Coraopolis,https://www.equifax.com,1899.0,United States,"Information Technology and Services, risk modeling, credit reporting, marketing data, identity protection, HR compliance, employment verification, ACA compliance, technology, fraud prevention, artificial intelligence, machine learning, financial literacy, blockchain, cloud-based platforms, big data, trended data, data mining, cybersecurity, financial services, fintech, data analytics, cloud, talent solutions"
5e0c648a-e81a-4666-b542-a9a15633a1b3,Excel Landscaping,13th & Pennsylvania Avenue,,Pennsylvania,Prospect Park,https://excelpa.net,,United States,
5e1ae0c8-3ca0-4724-8a19-d15f0ed767a7,Kaeding earnst & Company,65 boston post rd w # 350,,Massachusetts,Marlborough,https://kaedingco.com,,United States,
5e22086f-bf64-411c-b956-114a6f75c9f6,Mc Dowell House & Structural M,Po Box 8769,,Texas,Amarillo,https://mcdowellhousemovers.com,2001.0,United States,
5e2a3729-0f9a-4118-a3c6-2fd254002bc9,"Sapling Learning, Inc.",2815 Exposition Boulevard,,Texas,Austin,www.saplinglearning.com,2005.0,United States,"Communication Services, Educational and Training Software, Entertainment, Interactive Home Entertainment, Media and Entertainment"
5e2e8cb6-0ba4-43f3-864c-3aa97eeadcd3,Triple S Petroleum Company,13650 Cicero Avenue,,Illinois,Midlothian,http://www.triplespetroleum.com,,United States,Oil & Energy
5e375e55-0441-47a3-841f-68ec9db8087c,Best for Less Inc,18439 sherman way,,California,Reseda,https://shopatmg.com,1995.0,United States,
5e3c72a7-a245-4d97-82d5-d63fe715d0b3,Christensen Robert M DDS,204 West Hyman Avenue,,Colorado,Aspen,N/A,1985.0,United States,Medical Practice
5e3dbc51-f493-465b-9b6d-afddef9e632a,Viking Industrial Corporation,620 Clark Avenue,,California,Pittsburg,N/A,1986.0,United States,
5e3f24f5-3d46-4ba5-96d5-7f856bb25f05,Simbeck And Associates Incorporated,38256 Highway 160,,Colorado,Mancos,http://www.simbeckliners.com,1992.0,United States,"Construction, Geomembrane Liners, Cellular Confinement Systems, Geosynthetics"
5e42f4c9-3fc4-4c1f-9c62-abc8646498fd,LAKE NOKOMIS CRANBERRY,6031 COUNTY RD,STE D,,EAGLE RIVER,https://www.lakenokomiscranberries.com/,,United States,Farming
5e4b2c1b-eb17-4e09-a9ce-1c46ad6cc984,Mid-Pacific Industries Inc,1500 Case Place,,California,Woodland,https://mid-pac.com,1970.0,United States,"Transportation, Trucking, Railroad"
5e4e0dd1-8d8f-4d4d-a3a3-be5021b0bc08,Vostok Gary J CPA,185 High St # 2,,Massachusetts,Clinton,https://svcpa.com,,United States,Accounting
5e57d73c-4ed7-4cf7-a0a5-008d8b7f9126,Blue Ocean Pest Control,3605 South Lake Drive,,Florida,Boynton Beach,N/A,,United States,
5e6531ef-0154-4651-9952-fbc015f71028,Yamada Merilynn DDS,2625 West Alameda Avenue # 220,,California,Burbank,https://buenavistaorthodontics.com,1993.0,United States,
5e783f25-255a-42e4-a8cc-9977ea796f75,Katb,6401 East Northern Lights Boulevard,,Alaska,Anchorage,https://katb.org,1985.0,United States,
5e79f3fe-133b-489e-9b41-d03caa4852ab,Island Cremation,405 South Courtenay Parkway,,Florida,Merritt Island,https://islandcremations.com,,United States,"Airlines, Aviation"
5e804a2a-785c-42c5-9d8a-702279edbac6,Randall Stephanie I,5000 Rogers Avenue # 500,,Arkansas,Fort Smith,https://hardinlaw.com,,United States,
5e8397c5-900c-4607-84cb-71719022dc38,Wheel Fun Rentals,1355 North Harbor Drive,,California,San Diego,http://www.wheelfunrentals.com,1999.0,United States,Recreational Facilities and Services
5e876e25-6db9-446b-84f2-a7f26476819a,Wilson Manufacturing Company,Highway 75 North,,Minnesota,Pipestone,https://wilsonmfgco.com,1990.0,United States,"Construction, Metals, Machinery & Engineering, Retail & Traders, General traders, department and retail stores United States, Washers, rod stocks and ringbolts, turned, metal United States"
5e9064e5-38e7-44f8-8b09-dcbc9ea79f2f,Wesbanco Bank Incorporated,329 Pike St,,West Virginia,New Martinsville,https://wesbanco.com/,1870.0,United States,Banking
5e998f11-0f3c-4e5b-a55e-a801055ef003,CHATHAM VILLAGE MARKET,20 QUEEN ANNE RD,,,CHATHAM,http://chathamvillagemarket.com,,United States,
5ea14b2c-23e4-42d8-9514-5bd556f2d2e9,"Equifax Consumer Information Services,Incorporated",1550 Peachtree St Nw,,Georgia,Atlanta,https://www.equifax.com,1899.0,United States,"Information Technology and Services, risk modeling, credit reporting, marketing data, identity protection, HR compliance, employment verification, ACA compliance, technology, fraud prevention, artificial intelligence, machine learning, financial literacy, blockchain, cloud-based platforms, big data, trended data, data mining, cybersecurity, financial services, fintech, data analytics, cloud, talent solutions"
5ea1b766-c47b-4398-a291-52df778e3cf4,Elite Wireline,396420 W 4100 Rd,,Oklahoma,Skiatook,https://elitewireline.com,1984.0,United States,Construction
5ea476e5-d00a-402e-b511-3c912b621ebc,Nosotros Academy,440 North Grande Avenue,,Arizona,Tucson,https://nosotrosacademy.com,1972.0,United States,charter school
5ea9134c-21ea-4334-b487-0acde3843be8,Haitian Foundation Lahai-Roi Incorporated,6831 Landmark Way Apartment 3e,,Georgia,Austell,https://haitianfolar.org,2011.0,United States,"Associations/Non-Profits, Social, Other Services (except Public Administration), Non-profit, and Fraternal Associations, Clubs, Civic"
5eb2a0c0-0320-4bbe-a64b-444ab114c197,Wes Banco Trust & Investment,,,Ohio,New Albany,https://wesbanco.com/,1870.0,United States,Banking
5eb30802-b5dc-4fae-bf63-3186000b6366,Hendrickson Paul N,1633 Fillmore St # Gl5,,Colorado,Denver,https://ascentoandp.com,,United States,
5eb666f2-cfdc-46e2-aa71-8495d9203376,A & G Food Distributors LLC,21610 47th Avenue Apartment 3b,,New York,Bayside,https://aandgfoods.com,,United States,
5ec9293e-ffa6-46b0-a157-a2b56f633597,"Sharon Baptist Board Of Directors,Incorporated",1925 Bathgate Ave,,,Bronx,http://sharonbaptistheadstart.org,1987.0,United States,Religious Institutions
5ed17d48-4e63-43ec-b903-555a92f6547d,Starcrest Apartments,3255 Elmira St # 100,,Texas,Beaumont,https://prodigem.biz,2007.0,United States,Management Consulting
5ed2159e-4c5d-484a-aa04-624906e6923c,Mission critical systems,621 17th st # 1140,,Colorado,Denver,http://www.mcstech.net,2006.0,United States,Higher Education
5ed51b33-221d-4209-a58a-98a1a28e7907,"Herbert E. Maxey Jr., PC",13160 West James Anderson Highway,,Virginia,Buckingham,http://www.herbertmaxey.com/,1980.0,United States,"Law Practice, Personal Injury, Automobile Accidents, Wrongful Death, Motorcycle Accidents, Trucking Accidents"
5ee35fb7-a05c-4e83-a343-4f44ff0d6296,ENERGY SOLUTIONS Limited Liability Company,Po Box 2530,,Tennessee,Oak Ridge,http://www.energysolutions.com,2006.0,United States,"Environmental Services, Nuclear Waste Treatment, Processing, Decommissioning, Remediation, Nuclear Fuel Management, Engineering, Nuclear Technology, Transportation, Logistics, Nuclear Disposal"
5ee6c068-9ca3-4e37-8b4b-1cfee5d0beda,Jordan Implement Limited Liability Company,N2469 County Road South,,Wisconsin,Juda,https://jordan-implement.com,2006.0,United States,
5ef290e5-0f0f-4dab-88b9-c1ee32777efd,Big Brothers Big Sisters,1000 Division St,,Wisconsin,Stevens Point,https://bigimpact.org/,1972.0,United States,"Nonprofit Organization Management, Non profit, Youth services, Social good, Mentoring, Social responsibility, Fund raising"
5ef81283-138f-425e-8a98-1f64a80226cb,DaVinci Engineering Incorporated,60 Westway Cres,,Ontario,Vaughan,http://davinci-engineering.com,,Canada,Construction
5efa7105-2351-4cc9-b5f8-b21bb2ec41de,Cericola Jr David A,1110 Main St,,Pennsylvania,Darby,https://marvilfuneralhome.com,,United States,Consumer Services
5f005869-0f69-4096-bb83-92a1117ba31d,Williamsfield Police Department,117 West Gale St,,Illinois,Williamsfield,https://williamsfield.org,,United States,
5f0068ed-905e-4fd9-b251-7e9a8297d6b8,"GMH Mortgage Services,Limited Liability Company",10 Campus Boulevard,,,Dunwoody Village,https://gmhmortgage.com,2008.0,United States,"Banking, Mortgages, Financial Services, Real Estate, Government Loans, First-Time Home Buyers, VA Loans, FHA Loans, Refinance, Home Loans"
5f091788-8d95-4234-bf38-eb3a52ede7a8,Boone-Kenton Lumber & Building,3219 Crescent Avenue,,Kentucky,Erlanger,https://boonekenton.com,1976.0,United States,Building Materials
5f11d4ee-12df-441d-a113-be96b1de833a,Chair Doctor of Grand Junction,,,Colorado,Grand Junction,https://thechairdoctorofgj.com,,United States,
5f1677c6-d973-4644-a1c7-360c35983575,Plumbing Express Services,122 W New Meadows Dr,,Texas,Sugar Land,N/A,,United States,
5f3f42fc-96d8-4fdb-8c3b-26318d930ac2,Long Island Feline Adoption,138 East Main St Unit 2,,New York,Smithtown,https://li-cat.org,,United States,
5f3f64cb-c8e8-48ff-beaf-88c71fdc83ee,Downtown Great Falls Assn,13 5th St North,,Montana,Great Falls,http://downtowngreatfalls.net,2007.0,United States,"Other Services (except Public Administration), Associations/Non-Profits, Athletic Organizations, NEC, Membership Organizations, Non-profit"
5f40abaa-ea1b-4427-a6ee-e6ed20671478,United Materials Limited Liability Company,5135 York St,,Colorado,Denver,http://www.united-materials.com,1923.0,United States,"Construction, Reroofing, Emergency roof repair, Planned roof repair and maintenance, waterproofing, Architectural sheet metal"
5f42a227-8084-4a1c-920f-89dad203f75a,Winnetka Animal Hospital Limited Liability Company,700 Oak St # 200,,Illinois,Winnetka,https://winnetkaanimalhospital.com,,United States,Research
5f744895-b8e4-450e-98bf-bef9eca228b3,Century Square Apartments,3401 Red River St,,Texas,Austin,N/A,1998.0,United States,Real Estate
5f74ef85-24b3-4e86-8c0d-ffe785bb0063,Financialforce.Company,595 Market St # 2700,,California,San Francisco,N/A,2009.0,United States,"Computer Software, ERP, Cloud Accounting, SaaS, Salesforce, com, Salesforce1 Platform, Cloud ERP, Professional Services Automation, PSA, Revenue Recognition, Billing, Financial Management, Business Applications, Supple Chain"
5f75f7a5-536d-4fd5-8e8f-6fddddf7a1d1,Cornerstone ondemand inc,1601 Cloverfield Boulevard # 620S,,California,SANTA MONICA,N/A,2010.0,United States,"Nonprofit Organization Management, Disaster Preparedness & Relief, Workforce Development, Talent Management, Human Capital Management, HCM, Education, Nonprofit Capacity Building, Online Learning"
5f763a4b-8eb3-432e-8e4e-1ed869d68723,Spirit Walk LLC,7907 Stonehaven Drive,,Texas,Spring,https://spirit-lifewalk.com,2011.0,United States,
5f7c31ce-f36d-45dd-96c5-8e5cac9ac365,SIDESTEP Incorporated,GENERAL DELIVERY,,,SUNNYVALE,http://www.kayak.com,2004.0,United States,"Internet, Travel Tools"
5f7d2a5b-3fff-4343-be8e-c1ee7892952c,Dance Spotlight Incorporated,156 West 44th St Apartment 7,,New York,New York City,https://dancespotlight.com,,United States,
5f7df4cb-9655-4117-9215-fc0f04b12373,Livonia Area Preservation,10 Commercial St,,New York,Livonia,https://livonianyhistory.org,,United States,
5f805ed0-f5bb-41af-a384-5a4cfbba8005,Brightstar Lawn Service & Landscape,20242 Sw 52nd Place,,Florida,Fort Lauderdale,https://brightstarlawn.com,,United States,
5f821740-ae87-45ca-bdfa-93de2f151160,Alaska Glacial Mud Co Limited Liability Company,100 Hendrichs Loop Road,,Alaska,Cordova,https://alaskaglacialmud.com,2012.0,United States,Cosmetics
5f831ea2-64ae-4d12-9abc-b64e1b92ef42,INDEPENDENCE INDUSTRIAL PRODUCTS Incorporated,1873 N UNION ST,,,SPENCERPORT,https://iip423.com,,United States,Packaging and Containers
5f85d1ed-09ab-4d75-821c-1d3e5ac054f2,Moger International Limited Liability Company,3519 South Four Mile Run Drive,,Virginia,Arlington,N/A,2010.0,United States,
5f8cbeae-d57b-46cd-8d3c-bfa1a549bf2c,Haag Management Incorporated,2295 Nw Corporate Boulevard # 138,,Florida,Boca Raton,N/A,,United States,Real Estate
5f8fa873-d8e0-4201-b449-1bd9bb88d65b,"Goldman, Imani And Goldberg Incorporated",9894 Bissonnet St Ste 900,,,Houston,https://giginconline.com,2005.0,United States,
5f92f0a9-ec63-424b-9ff2-67ffbdee5c70,TRI-TECH OF FLORIDA Incorporated,5151 Park St North,,Florida,Petersburg,https://www.centralsquare.com/,1999.0,United States,Computer Software
5fa87e39-45e2-4f04-9b18-17508a82a648,Pacific Wholesale Incorporated,5252 Bolsa Avenue,,California,Huntington Beach,N/A,2002.0,United States,
5fb415ab-1e3f-47c6-bc5b-70b0d21024c8,Christian Academy-Carrollton,1703 Easter Day Road,,Kentucky,Carrollton,https://christianacademyofcarrollton.org,1989.0,United States,"Primary, Secondary Education"
5fb57b02-3334-41fb-b4cc-027130860d22,Haitian Foundation Lahai-Roi Incorporated,6831 Landmark Way Apartment 3e,,Georgia,Austell,https://haitianfolar.org,2011.0,United States,"Associations/Non-Profits, Social, Other Services (except Public Administration), Non-profit, and Fraternal Associations, Clubs, Civic"
5fc26b53-4895-4095-a2cd-b06a6f71e7e0,Strack Construction CO Incorporated,1908 Kruchten Court South,,Minnesota,Sartell,http://strackcompanies.com/,1938.0,United States,Construction
5fc3e1dd-496c-42e7-ae19-61a231a37173,Silver Moon,1721 West North Avenue,,Illinois,Chicago,https://silvermoonvintage.com,,United States,
5fd1aad8-a373-4012-a038-7c9f0c30f3de,LAW OFFICES OF HERBERT HA,269 W BONITA AVE,,,CLAREMONT,https://hafiffamilyfoundation.com,,United States,
5fea8c79-a2ec-4be4-94bb-a629e17d6eed,Atlantic Office Furniture,6725 Jimmy Carter Boulevard # F,,Georgia,Norcross,https://atlanticofficefurniture.com,1993.0,United States,Furniture
5ff2f61b-2811-4f8f-8a89-7f5bbcac2436,Buckner Homes Realty Inc,3200 Se 20th Avenue,,Florida,Ocala,https://rhondabuckner.com,,United States,Real Estate
5ff62b26-345c-4d18-83e6-c27403127841,Simbeck Liners,38256 Highway 160,,Colorado,Mancos,http://www.simbeckliners.com,1992.0,United States,"Construction, Geomembrane Liners, Cellular Confinement Systems, Geosynthetics"
5ff6effa-ab52-4f6d-b794-61d698f7efdd,Active Workforce Incorporated,3441 West Sahara Avenue # A8,,Nevada,Las Vegas,N/A,,United States,"Construction, Job Placement, OSHA Training, Managerial Employment, Specialty Employment, Skilled Trades Employment"
5ffc6463-c4e9-4b1e-9c98-23495052aeba,Beaver Co Assoc For,1230 Stambaugh Avenue,,Pennsylvania,Sharon,https://bcblind.org,,United States,"Health Care and Social Assistance, Associations/Non-Profits, Non-profit, Social Services Centers, Individual and Family Social Services"
60008176-f26b-4abc-a5e9-a42b6ac29969,New England Dance Academy,15 John L Dietsch Boulevard,,Massachusetts,Attleboro Falls,https://newenglanddanceacademy.com,1990.0,United States,
60108c1d-5911-43af-8ea4-40a6600cf507,MARTIN BROTHERS,2434 S MAIN ST,,,BLOOMINGTON,http://mbccinc.com,,United States,
6011977a-20fa-4934-8f16-90bf1956c268,SUPERIOR ROOFING Company,525 RIVERSIDE ST,,,PORTLAND,http://superiorroofingofmaine.com,,United States,Construction
6020c854-c54c-433e-9ed9-7c24db5be7b7,Dr Ali Sadrieh Inc,4705 Whitsett Avenue Apartment 203,,California,Studio City,N/A,2005.0,United States,
603c9626-93c8-4f01-9e4c-6076f6192865,Friendly Systems Incorporated,2870 Peachtree Road Nw,,Georgia,Atlanta,https://friendlysystems.com,1991.0,United States,
603ee6d1-6f12-43d9-b9dd-71f9de90b30d,Energysolutions Midwest Limited Liability Company,423 West 300 South,,Utah,Salt Lake City,http://www.energysolutions.com,2006.0,United States,"Environmental Services, Nuclear Waste Treatment, Processing, Decommissioning, Remediation, Nuclear Fuel Management, Engineering, Nuclear Technology, Transportation, Logistics, Nuclear Disposal"
603f2ae3-f0ba-4606-abec-381297e57728,Justicetrax Incorporated,1 W Mn St,,Arizona,Mesa,N/A,1995.0,United States,"Computer Software, LIMS-plus - Most widely used forensic-specific laboratory information management system, LIMS-plus DNA - sample management for forensic DNA testing laboratories, LIMS-plus Portal - in conjunction with LIMS-plus, this stakeholder portal allows pre-logging of evidence and report delivery, Consumables Inventory Management System, CIMS, ChainLinx - property & evidence management system"
604964e6-5092-416c-a31e-bc1cb58fd8dd,Business Risk Management Incorporated,1033 Ontario St Apartment 2fs,,Illinois,Oak Park,N/A,,United States,
605876b9-2739-4ba4-8289-46413f6083a9,Caltek Corporation,9535 International Court North,,,St. Petersburg,N/A,,United States,
6061a835-50f5-47f7-ae97-09f8c79cac37,Equifax Incorporated,1300 North Vandenboom Avenue,,Michigan,Marquette,https://www.equifax.com,1899.0,United States,"Information Technology and Services, risk modeling, credit reporting, marketing data, identity protection, HR compliance, employment verification, ACA compliance, technology, fraud prevention, artificial intelligence, machine learning, financial literacy, blockchain, cloud-based platforms, big data, trended data, data mining, cybersecurity, financial services, fintech, data analytics, cloud, talent solutions"
6061b59a-06eb-4b5e-8aa4-a2b6da199668,Spruce Tree Publishing,35555 Kenai Spur Highway # 265,,Alaska,Soldotna,https://sprucetreepublishing.com/,,United States,
607100a6-7376-4c6d-b1ba-2185e1f07128,Welding Contractors LLC,6654 Middleburg Rd,,Maryland,Keymar,N/A,1982.0,United States,Construction
6071f2fe-ea9c-4679-a8a8-f8f3237b6539,Plumtree Paper Goods,6232 W Breezeway Dr,,Ohio,North Ridgeville,https://plumtreepapergoods.com,,United States,
60790a73-75c4-45d3-9731-dbd0c7dc53bb,F B Concrete Masonry Inc.,3 Harness Court,,New York,Yaphank,N/A,,United States,Construction
607d1b2d-64f8-4bc1-9808-950f84f5cb44,Marvil Funeral Home Limited,1110 Main St,,Pennsylvania,Darby,https://marvilfuneralhome.com,1968.0,United States,Consumer Services
6088f8a1-2ced-47eb-a8bf-17d7449a66ab,Sks Tehnology Solutions,43478 Rockforest Court,,Virginia,Sterling,https://skstechsol.com,2009.0,United States,
